Gene,x,y
Plp1,5888,524
Enc1,5889,1011
Rgs4,5889,973
Rgs4,5889,971
Wfs1,5889,966
Prkca,5889,961
Nrsn1,5889,883
3110035E14Rik,5889,858
Satb1,5889,825
Bcl11b,5889,811
Snca,5890,1058
Wfs1,5890,995
Rgs4,5890,972
Wfs1,5890,931
Wfs1,5890,888
Cck,5890,816
Cplx2,5890,607
Cryab,5890,546
Neurod6,5891,1099
Cplx2,5891,1091
Neurod6,5891,1021
Cadps2,5891,978
Lamp5,5891,947
Prkca,5891,942
Enpp2,5891,528
Kctd12,5892,1439
Neurod6,5892,1014
Wfs1,5892,950
3110035E14Rik,5892,913
Satb1,5892,874
Neurod6,5892,822
3110035E14Rik,5892,787
Plp1,5892,331
Crym,5893,1098
3110035E14Rik,5893,1065
Neurod6,5893,967
Neurod6,5893,894
Scg2,5893,865
Crym,5894,1099
Crym,5894,1097
Neurod6,5894,1045
Neurod6,5894,991
Neurod6,5894,987
Prkca,5894,982
Prkca,5894,889
Nr4a2,5894,871
Slc6a1,5894,544
Cryab,5894,533
Plp1,5894,523
Nrsn1,5895,1139
Wfs1,5895,1103
Crym,5895,1098
Neurod6,5895,1035
Cnr1,5895,1025
Enc1,5895,951
3110035E14Rik,5895,842
Cplx2,5895,814
Neurod6,5896,996
Neurod6,5896,972
Cplx2,5896,941
Trp53i11,5896,251
Neurod6,5897,1076
Prkca,5897,1056
Reln,5897,1034
Snca,5897,969
Cplx2,5897,936
Cck,5897,868
Penk,5897,806
Rgs4,5898,1045
Neurod6,5898,1016
Prkca,5898,1005
Neurod6,5898,1001
Neurod6,5898,957
Neurod6,5898,929
Enpp2,5898,909
Fam19a1,5898,893
Snca,5898,842
Id2,5899,1146
Crym,5899,1028
Pvrl3,5899,967
Neurod6,5899,945
3110035E14Rik,5899,873
Pcp4,5899,843
Plp1,5899,533
Plp1,5899,528
Plp1,5899,395
Neurod6,5900,963
Pde1a,5900,940
Aldoc,5900,885
Plp1,5900,544
Plp1,5900,348
Id2,5901,1139
Cck,5901,1098
Snca,5901,994
Neurod6,5901,956
Neurod6,5901,926
Enc1,5901,892
Enc1,5901,845
Sulf2,5901,535
Cnr1,5902,1521
Nrn1,5902,1398
Neurod6,5902,1028
Pde1a,5902,1010
Neurod6,5902,984
Fam19a1,5902,966
Wfs1,5902,899
Enc1,5902,844
Gda,5902,807
Nrn1,5903,1093
Neurod6,5903,1050
Wfs1,5903,1044
Arpp21,5903,1023
3110035E14Rik,5903,952
Bcl11b,5903,633
Cux2,5903,543
Cplx2,5904,1457
Cplx2,5904,1099
Cplx2,5904,1097
Crym,5904,1055
Prkca,5904,1009
Plp1,5904,558
Plp1,5904,536
Cplx2,5905,1098
Neurod6,5905,987
Prkca,5905,970
Neurod6,5905,968
Enc1,5905,915
Nrn1,5906,1089
Neurod6,5906,999
Rbp4,5906,949
Cryab,5906,947
Neurod6,5906,938
3110035E14Rik,5906,879
Aldoc,5906,705
Rgs4,5907,1031
Penk,5907,1019
3110035E14Rik,5907,993
Prkca,5907,958
Cplx2,5907,909
Pcp4,5907,556
Plp1,5907,545
Plp1,5907,531
Arpp21,5908,1141
Neurod6,5908,1050
Neurod6,5908,991
Pcp4,5908,954
Cck,5908,946
Cplx2,5909,1349
Enc1,5909,1118
Neurod6,5909,1054
Crym,5909,1036
Neurod6,5909,979
Rgs4,5909,953
Cplx2,5909,934
Neurod6,5909,863
Plp1,5909,560
Crym,5910,1030
3110035E14Rik,5910,1005
Fos,5910,975
Cck,5910,963
Enc1,5910,941
Rgs4,5910,922
Pde1a,5910,813
Cadps2,5910,552
Plp1,5910,511
Pcp4,5910,492
Wfs1,5910,471
Cck,5911,1013
Neurod6,5911,945
Rgs4,5911,929
Rgs4,5911,875
Pde1a,5911,816
Prkca,5911,628
Plp1,5911,544
6330403K07Rik,5912,1536
Pcp4,5912,1002
Neurod6,5912,898
Cplx2,5912,779
Nrsn1,5912,576
Plp1,5912,559
Plp1,5912,369
Enpp2,5912,365
6330403K07Rik,5913,1548
6330403K07Rik,5913,1537
Wfs1,5913,1262
3110035E14Rik,5913,1245
Id2,5913,978
Wfs1,5913,935
Wfs1,5913,640
3110035E14Rik,5914,960
Aldoc,5914,835
Cadps2,5915,1027
Plp1,5915,538
Rgs4,5916,1034
Neurod6,5916,971
3110035E14Rik,5916,931
Cplx2,5916,743
Fam19a1,5917,1044
Neurod6,5917,970
Nrn1,5917,880
Neurod6,5917,875
3110035E14Rik,5917,767
Wfs1,5918,1082
Enc1,5918,1014
Cplx2,5918,984
3110035E14Rik,5918,957
Pde1a,5918,911
Neurod6,5918,908
Wfs1,5919,917
Pcp4,5919,330
Plp1,5919,292
Neurod6,5920,1304
Wfs1,5920,1036
Pde1a,5920,1029
Ndnf,5920,971
Rgs4,5920,931
Prkca,5920,915
Cplx2,5920,780
Plp1,5920,293
Cplx2,5921,1163
Prkca,5921,1136
Neurod6,5921,992
Neurod6,5921,898
Neurod6,5921,887
Neurod6,5922,1047
Neurod6,5922,1006
Scg2,5922,984
Fam19a1,5922,925
Prkca,5922,920
Enc1,5922,856
Cryab,5922,561
Nr4a2,5923,1313
Scg2,5923,1099
Arpp21,5923,999
Neurod6,5923,978
Adgrl2,5923,905
Cplx2,5923,839
Satb1,5923,815
Neurod6,5923,778
Cplx2,5924,1211
Neurod6,5924,1158
Nrn1,5924,1103
Prkca,5924,1092
Neurod6,5924,1065
3110035E14Rik,5924,962
Neurod6,5924,947
Plp1,5924,297
Plp1,5924,282
Cpne5,5925,1046
Cadps2,5925,1036
Neurod6,5925,1020
3110035E14Rik,5925,993
Nrn1,5926,932
Enpp2,5926,285
Cck,5927,1073
Fam19a1,5927,1026
3110035E14Rik,5927,1014
Fam19a1,5927,919
Fam19a1,5927,911
Cryab,5927,906
Rasgrf2,5927,721
3110035E14Rik,5928,1393
Wfs1,5928,1160
Rgs12,5928,1079
Wfs1,5928,1062
Neurod6,5928,1004
Prkca,5928,1002
Cck,5928,988
Neurod6,5928,982
Pcp4,5928,322
Fam19a1,5929,1056
Neurod6,5929,999
Thsd7a,5929,283
Scg2,5930,1053
Wfs1,5930,1042
Neurod6,5930,993
Aldoc,5930,909
Pcp4,5930,321
Plp1,5930,299
Aldoc,5931,1461
Neurod6,5931,1079
Prkca,5931,997
Rgs4,5931,988
Neurod6,5931,980
Cplx2,5932,1146
Wfs1,5932,1050
Fam19a1,5932,1040
Cpne5,5932,1015
Prkca,5932,996
Prkca,5932,957
Wfs1,5932,931
Enc1,5932,918
Neurod6,5932,902
Arpp21,5932,819
Cryab,5932,289
Satb1,5933,967
Pnoc,5933,932
Aldoc,5933,927
Neurod6,5933,907
Plp1,5933,296
Plp1,5933,284
Pde1a,5934,914
Cplx2,5934,855
Plp1,5934,281
Cck,5935,1298
Nov,5935,1077
Neurod6,5935,1055
Arpp21,5935,1048
Neurod6,5935,1039
3110035E14Rik,5935,1019
Neurod6,5935,959
Pde1a,5935,913
Cadps2,5935,729
Plp1,5935,395
Cryab,5935,296
3110035E14Rik,5936,985
Aldoc,5936,316
Plp1,5936,287
Enc1,5937,1116
3110035E14Rik,5937,1105
Neurod6,5937,1077
3110035E14Rik,5937,1068
3110035E14Rik,5937,1018
Pde1a,5937,883
Slc6a1,5937,862
Plp1,5937,326
Cryab,5937,311
Plp1,5937,303
3110035E14Rik,5938,1128
Neurod6,5938,1058
Neurod6,5938,1044
Fam19a1,5938,1034
Enc1,5938,1004
Wfs1,5938,999
Enc1,5938,993
Wfs1,5938,990
3110035E14Rik,5938,965
Pvalb,5938,516
Plp1,5938,321
Pcp4,5938,250
Cplx2,5939,1580
Cxcl14,5939,1382
Fam19a1,5939,1033
Rgs4,5939,982
Kctd12,5939,926
Neurod6,5939,890
Cryab,5939,297
Cox6a2,5940,1123
Neurod6,5940,1048
Cck,5940,1041
Fam19a1,5940,1031
Wfs1,5940,1010
Enc1,5940,820
Neurod6,5941,1295
Neurod6,5941,1083
Prkca,5941,1054
Cryab,5941,1051
Neurod6,5941,977
Prkca,5941,915
Enpp2,5941,289
Fam19a1,5942,1067
Wfs1,5942,946
3110035E14Rik,5942,909
Enpp2,5942,306
Cryab,5942,295
Plp1,5942,288
Cplx2,5943,1474
Prkca,5943,1142
Enc1,5943,1132
Cplx2,5943,1074
Satb1,5943,983
Adgrl2,5943,970
Neurod6,5943,932
Wfs1,5943,908
Plp1,5943,307
3110035E14Rik,5944,1121
Enc1,5944,1112
Cck,5944,1025
Cplx2,5944,1015
Neurod6,5944,933
Cnr1,5945,1044
Neurod6,5945,1034
Pde1a,5945,981
3110035E14Rik,5945,963
Neurod6,5945,919
Rgs4,5945,905
Arpp21,5946,1117
Wfs1,5946,1048
Neurod6,5946,1040
Wfs1,5946,1022
Snca,5946,1008
Neurod6,5946,920
Neurod6,5946,912
Cplx2,5946,528
Plp1,5946,380
Plp1,5946,331
3110035E14Rik,5946,226
Enc1,5947,1070
Neurod6,5947,1014
Enc1,5947,985
3110035E14Rik,5947,970
Snca,5947,960
Wfs1,5947,925
Pde1a,5947,898
Nov,5947,883
Plp1,5947,309
Plp1,5947,304
Prkca,5948,1136
Prkca,5948,1019
Prkca,5948,1011
Sulf2,5948,956
Cxcl14,5948,896
Plp1,5948,324
Fam19a1,5949,1086
Crym,5949,1071
Aldoc,5949,1008
Plp1,5949,303
Sulf2,5949,220
Pcp4,5950,1118
Rgs4,5950,1063
Cxcl14,5950,999
Neurod6,5950,869
Cplx2,5950,639
Wfs1,5951,1172
Cxcl14,5951,1000
Wfs1,5951,934
Pde1a,5952,1138
Cadps2,5952,1033
3110035E14Rik,5952,944
Fam19a1,5952,911
Pcp4,5952,592
Neurod6,5953,1129
Pde1a,5953,1099
Rgs4,5953,1092
Prkca,5953,996
Cplx2,5953,913
Enpp2,5953,590
Kctd12,5954,1248
Wfs1,5954,1155
Kit,5954,1117
Fam19a1,5954,1046
Pde1a,5954,1036
Cck,5954,1001
Wfs1,5954,969
Rgs4,5954,967
Nrn1,5954,908
Cnr1,5954,849
Cadps2,5954,843
Arpp21,5954,609
Pcp4,5954,602
Cux2,5954,565
Plp1,5955,1426
Wfs1,5955,1169
Neurod6,5955,1056
Pcp4,5955,1022
Neurod6,5955,982
Scg2,5955,862
Fam19a1,5955,847
Aldoc,5955,763
Plp1,5955,505
Cplx2,5955,342
Nrsn1,5956,1057
Prkca,5957,1126
Cplx2,5957,1100
Enc1,5957,1043
Rgs4,5957,950
Neurod6,5957,936
Prkca,5957,924
Enpp2,5957,497
Crhbp,5957,480
3110035E14Rik,5957,359
Neurod6,5958,1056
Pcp4,5958,1018
Rgs4,5958,867
Cplx2,5958,813
Plp1,5958,492
Prkca,5958,228
Neurod6,5959,1449
3110035E14Rik,5959,1119
Enc1,5959,1073
Id2,5959,1062
Lamp5,5959,975
Neurod6,5959,861
Aldoc,5959,252
Crhbp,5960,1377
Cxcl14,5960,1001
Wfs1,5960,865
Neurod6,5960,841
Enpp2,5960,596
Gad1,5960,573
Pde1a,5960,568
Plp1,5960,401
Enc1,5961,1089
Neurod6,5961,1028
Neurod6,5961,952
Neurod6,5961,928
3110035E14Rik,5961,912
Neurod6,5961,907
Trp53i11,5961,593
Plp1,5961,484
Plp1,5961,405
Plp1,5961,402
Aldoc,5961,254
Col25a1,5962,1368
Cplx2,5962,1104
Wfs1,5962,1012
Wfs1,5962,998
Prkca,5962,961
Plp1,5962,511
Cplx2,5963,1236
Wfs1,5963,1092
Neurod6,5963,1031
Nov,5963,978
Reln,5963,967
Plp1,5963,393
Pvalb,5964,1382
Crhbp,5964,1377
Wfs1,5964,1115
Neurod6,5964,1100
Rgs4,5964,1088
Wfs1,5964,980
Neurod6,5964,974
3110035E14Rik,5964,948
Neurod6,5964,944
Plp1,5964,595
Gad1,5964,569
Plp1,5964,496
Plp1,5964,403
Plp1,5964,297
Sst,5965,1357
Nov,5965,1050
Wfs1,5965,1013
Neurod6,5965,986
Neurod6,5965,943
Sst,5966,1356
Fam19a1,5966,1033
Neurod6,5966,1016
Plp1,5966,588
Enpp2,5966,489
Rorb,5966,477
Rorb,5967,1405
Pvalb,5967,1351
Serpini1,5967,1101
Neurod6,5967,998
Prkca,5967,952
3110035E14Rik,5967,948
Neurod6,5967,842
Plcxd2,5967,609
Cryab,5967,594
Plp1,5967,518
Prkca,5968,1088
Nrn1,5968,1059
Neurod6,5968,1050
3110035E14Rik,5968,964
Rgs4,5968,958
Nr4a2,5968,938
Enpp2,5968,575
Wfs1,5969,1136
Neurod6,5969,942
3110035E14Rik,5969,935
Enpp2,5969,500
Cux2,5969,475
Cplx2,5970,1123
3110035E14Rik,5970,1087
Pde1a,5970,1083
Kit,5970,1064
Enc1,5970,1022
Adgrl2,5970,971
Neurod6,5970,943
Cryab,5970,401
Plp1,5970,384
Cck,5971,1476
Scg2,5971,1387
Crym,5971,1069
Kit,5971,1065
Rgs4,5971,982
Plp1,5971,588
Cryab,5971,398
Plp1,5971,393
Pvalb,5972,1346
Grin3a,5972,1132
Rasgrf2,5972,1070
Neurod6,5972,1045
Enc1,5972,955
Prkca,5972,720
Plp1,5972,494
Plp1,5972,490
Plp1,5972,387
Neurod6,5972,252
Col25a1,5973,1370
Calb1,5973,1212
Wfs1,5973,1109
Wfs1,5973,1097
Crym,5973,1085
Pvalb,5974,1390
Tac1,5974,1376
Slc6a1,5974,1364
Col25a1,5974,1352
Cadps2,5974,1077
6330403K07Rik,5974,968
Plp1,5974,581
Plp1,5974,493
Plp1,5974,390
3110035E14Rik,5975,1009
Enc1,5975,982
Cryab,5975,416
Cplx2,5976,1564
Nrsn1,5976,1384
Cdh13,5976,1355
Pvalb,5976,1350
Satb1,5976,1339
Cck,5976,1098
Neurod6,5976,1080
Wfs1,5976,1019
Calb2,5976,1014
Pde1a,5976,1003
Neurod6,5976,996
Wfs1,5976,979
3110035E14Rik,5976,900
Plp1,5976,488
Gad1,5977,1360
Lhx6,5977,1333
Crym,5977,1008
Wfs1,5977,988
Rgs4,5977,970
Plp1,5977,394
Plp1,5977,361
Plp1,5977,240
Wfs1,5978,1551
Adgrl2,5978,1343
Neurod6,5978,1132
Neurod6,5978,1125
Rgs4,5978,1097
Neurod6,5978,1026
Rgs4,5978,862
Plp1,5978,396
Prkca,5978,242
Gad1,5979,1373
Cxcl14,5979,1339
Neurod6,5979,1169
Crym,5979,1093
6330403K07Rik,5979,1090
Neurod6,5979,1044
Neurod6,5979,1013
Wfs1,5979,844
3110035E14Rik,5979,840
Neurod6,5979,813
Gad1,5979,491
3110035E14Rik,5979,473
Plp1,5979,237
Col25a1,5980,1352
Gad1,5980,1338
3110035E14Rik,5980,986
Rgs4,5980,963
Id2,5980,851
Enpp2,5980,390
Prkca,5980,247
Neurod6,5981,1141
Wfs1,5981,1075
Cck,5981,1025
Plp1,5981,392
Rasgrf2,5982,1371
Snca,5982,1131
Reln,5982,1033
Wfs1,5982,1006
Rgs4,5982,969
Plp1,5982,393
Plp1,5982,251
Htr3a,5983,1368
Slc6a1,5983,1355
Gad1,5983,1347
Wfs1,5983,1081
3110035E14Rik,5983,1072
Wfs1,5983,996
3110035E14Rik,5983,982
Prkca,5983,955
3110035E14Rik,5983,938
Neurod6,5983,857
Cplx2,5984,1696
Crhbp,5984,1365
Gad1,5984,1341
Enc1,5984,1225
Aldoc,5984,1211
Cplx2,5984,1199
Neurod6,5984,1091
Wfs1,5984,1050
Neurod6,5984,976
Fam19a1,5984,952
Neurod6,5984,932
Rasgrf2,5984,626
Cck,5985,1494
Pvalb,5985,1363
Gad1,5985,1344
Prkca,5985,1195
Enc1,5985,1128
Wfs1,5985,1075
Pvalb,5985,1066
Wfs1,5985,1032
Neurod6,5985,1018
Wfs1,5985,991
Chrm2,5985,589
Plp1,5985,243
Prkca,5986,1059
Enc1,5986,1053
Rgs4,5986,1038
Nrn1,5986,987
Pde1a,5986,880
Prkca,5986,869
Enpp2,5986,236
Gad1,5987,1337
Pde1a,5987,1333
Pvalb,5987,1324
3110035E14Rik,5987,1225
Wfs1,5987,1214
Htr3a,5987,1013
3110035E14Rik,5987,962
Wfs1,5987,842
Cplx2,5987,813
Pvalb,5988,1384
Neurod6,5988,1137
Cadps2,5988,1093
Wfs1,5988,1087
Pde1a,5988,1030
Pde1a,5988,1018
Wfs1,5988,1009
Neurod6,5988,946
Cryab,5988,249
3110035E14Rik,5989,1223
Wfs1,5989,1088
Snca,5989,1060
Neurod6,5989,1052
Neurod6,5989,1038
Pde1a,5989,1034
Wfs1,5989,959
Arpp21,5989,949
Neurod6,5989,863
Neurod6,5989,846
Plp1,5989,242
Gad1,5990,1370
Cryab,5990,1272
Pde1a,5990,1082
Tac1,5990,1077
Cck,5990,1004
3110035E14Rik,5990,956
Prkca,5990,548
Cadps2,5991,1101
Chrm2,5991,1066
Neurod6,5991,1020
Prkca,5991,954
Snca,5991,902
Plp1,5991,238
Hapln1,5992,1379
Gad1,5992,1375
Gad1,5992,1342
Scg2,5992,997
Enc1,5992,867
Adgrl2,5993,1353
Scg2,5993,1344
Nov,5993,1227
Prkca,5993,1029
Slc6a1,5993,272
Pvalb,5994,1362
Prkca,5994,1136
3110035E14Rik,5994,1073
Arpp21,5994,1066
Rgs4,5994,1041
Bcl11b,5994,1013
Adgrl2,5994,978
Wfs1,5994,940
Neurod6,5994,850
Plp1,5994,391
Slc6a1,5994,273
3110035E14Rik,5995,1114
3110035E14Rik,5995,1102
Wfs1,5995,1099
3110035E14Rik,5995,1072
Cck,5995,984
Enc1,5995,830
Plp1,5995,248
Gad1,5996,1364
Pvalb,5996,1347
Cplx2,5996,1199
Cadps2,5996,1130
Enpp2,5996,1061
Htr3a,5996,957
Neurod6,5996,949
Fam19a1,5996,871
Rgs4,5997,1097
Neurod6,5997,1094
6330403K07Rik,5997,1045
Wfs1,5997,1039
Pde1a,5997,1003
Neurod6,5997,935
Sst,5998,1341
Neurod6,5998,1091
Neurod6,5998,1067
6330403K07Rik,5998,1046
Neurod6,5998,857
3110035E14Rik,5998,760
Plp1,5998,252
Neurod6,5999,1210
Wfs1,5999,1189
Wfs1,5999,1143
Enc1,5999,1082
Tac1,5999,1064
Htr3a,5999,1055
Col25a1,5999,1023
Pde1a,5999,1005
Enc1,5999,982
Cplx2,5999,827
Aldoc,5999,388
Neurod6,6000,1087
Cplx2,6000,1033
Nov,6000,1029
Kctd12,6000,978
Col25a1,6000,851
Bcl11b,6000,845
Gad1,6001,1377
Cdh13,6001,1366
Pde1a,6001,1108
Wfs1,6001,1002
Wfs1,6001,970
Pde1a,6001,944
Plp1,6001,466
Cck,6002,1116
Cck,6002,1109
Neurod6,6002,953
Plp1,6002,458
Crhbp,6003,1375
Id2,6003,1224
Neurod6,6003,1070
Calb2,6003,1046
Pde1a,6003,1011
3110035E14Rik,6003,1008
Neurod6,6003,979
3110035E14Rik,6003,800
Plp1,6003,249
Prkca,6004,1171
3110035E14Rik,6004,1153
Cpne5,6004,1108
Prkca,6004,1050
Serpini1,6005,1104
Gad1,6005,1060
Enc1,6005,1022
Cadps2,6005,996
Neurod6,6005,991
Rgs4,6005,710
Pcp4,6006,1494
3110035E14Rik,6006,1331
Fam19a1,6006,1071
Neurod6,6006,1043
3110035E14Rik,6006,949
Rasgrf2,6006,874
Cplx2,6007,1465
Prkca,6007,1139
Wfs1,6007,1082
Aldoc,6007,829
Neurod6,6007,818
Neurod6,6008,1280
Cadps2,6008,1144
Wfs1,6008,1013
Nrn1,6008,696
Plp1,6008,245
Cplx2,6009,1209
Plp1,6009,986
Plp1,6009,966
Prkca,6009,859
Rgs4,6009,832
Nrsn1,6009,706
Prkca,6010,1160
Cck,6010,1061
3110035E14Rik,6010,1034
Prkca,6010,1010
Plp1,6010,964
Prkca,6010,852
Aldoc,6010,722
Plp1,6010,454
Nov,6011,1156
Neurod6,6011,1076
Prkca,6011,1046
Cryab,6011,349
Cryab,6011,348
Arpp21,6012,1114
Wfs1,6012,1107
Wfs1,6012,1081
Pde1a,6012,1063
Neurod6,6012,964
3110035E14Rik,6012,937
Prkca,6012,899
Wfs1,6013,1196
Enc1,6013,1048
3110035E14Rik,6013,1044
Fam19a1,6013,1026
Prkca,6013,976
Satb1,6013,972
3110035E14Rik,6013,945
Nrn1,6013,881
Aldoc,6013,814
Trp53i11,6013,693
Gad1,6013,618
Prkca,6014,1075
Neurod6,6014,1014
Neurod6,6014,900
Trp53i11,6014,672
Nrsn1,6014,610
Cplx2,6015,1347
Enc1,6015,1160
Rgs4,6015,1100
Neurod6,6015,1056
Plp1,6015,989
Enpp2,6015,985
Satb1,6015,645
Gad1,6015,624
Enpp2,6015,460
Cplx2,6016,1346
Enc1,6016,1159
Id2,6016,649
Satb1,6016,646
Cryab,6016,458
Cadps2,6017,1091
Chodl,6017,1076
Neurod6,6017,1006
Neurod6,6017,970
3110035E14Rik,6017,961
Cryab,6017,461
Cryab,6017,449
Id2,6017,248
Cplx2,6018,1442
Cplx2,6018,1204
Enc1,6018,1169
Cck,6018,1153
Prkca,6018,1102
Neurod6,6018,1065
Neurod6,6018,1042
Snca,6018,965
Satb1,6018,957
Satb1,6018,956
Crym,6018,909
Plp1,6018,468
Enpp2,6018,455
Sulf2,6019,1614
Cck,6019,1108
Enc1,6019,1083
Nov,6019,1080
Cplx2,6019,1034
Cplx2,6019,997
Sulf2,6019,988
Neurod6,6019,877
Enc1,6019,652
Arpp21,6019,636
Cxcl14,6019,614
Wfs1,6020,1088
Cplx2,6020,1031
Plp1,6020,991
Cplx2,6020,932
Nrsn1,6020,713
Cadps2,6020,662
Pcp4,6020,637
Prkca,6020,622
Enpp2,6020,450
Rgs4,6021,972
3110035E14Rik,6021,929
Rasgrf2,6021,614
Plp1,6021,448
Pde1a,6022,1130
Wfs1,6022,1117
Arpp21,6022,1084
Rbp4,6022,970
3110035E14Rik,6022,966
Neurod6,6022,951
Pde1a,6022,886
Nrsn1,6022,657
Nrsn1,6022,632
Neurod6,6022,599
Prkca,6023,1612
3110035E14Rik,6023,1036
Neurod6,6023,1030
Rgs4,6023,1026
Plp1,6023,997
Cnr1,6023,973
Cplx2,6023,943
Wfs1,6023,905
Crym,6023,686
Pcp4,6023,634
Prkca,6024,1617
Pcp4,6024,1491
Cplx2,6024,1323
Wfs1,6024,1049
Plp1,6024,984
Aldoc,6024,708
Wfs1,6025,1245
Fam19a1,6025,1143
Enc1,6025,1123
Adgrl2,6025,1065
Rgs4,6025,1043
Neurod6,6025,1009
Cplx2,6025,940
Crym,6025,912
Prkca,6025,908
Cox6a2,6025,608
Enc1,6026,1087
Neurod6,6026,1014
Plp1,6026,1002
Neurod6,6026,950
Neurod6,6026,900
Prkca,6026,886
Gad1,6026,640
Cryab,6027,1615
Nrn1,6027,1155
Pde1a,6027,1093
Reln,6027,1088
6330403K07Rik,6027,728
Pcp4,6027,653
Cck,6028,1595
Prkca,6028,1133
3110035E14Rik,6028,1107
Neurod6,6028,1096
Neurod6,6028,1089
Cpne5,6028,994
Cck,6028,902
Prkca,6028,879
Serpini1,6028,876
Id2,6028,613
Neurod6,6029,1158
Rgs4,6029,1122
3110035E14Rik,6029,1109
Neurod6,6029,1104
Neurod6,6029,1092
Plp1,6029,1078
Crym,6029,912
Nrsn1,6029,637
Id2,6029,607
Plp1,6030,1610
Wfs1,6030,1166
Snca,6030,1145
Crym,6030,1086
Prkca,6030,1036
Pde1a,6030,1009
3110035E14Rik,6030,804
Cplx2,6031,1336
Snca,6031,1144
Adgrl2,6031,1128
Wfs1,6031,1099
3110035E14Rik,6031,1076
Rgs4,6031,1055
Wfs1,6031,907
Reln,6031,892
Id2,6031,818
Pcp4,6031,633
Id2,6031,621
Nrsn1,6031,589
Enc1,6032,1133
Crym,6032,1087
Neurod6,6032,1058
Cplx2,6032,825
Pcp4,6032,659
Satb1,6032,653
Wfs1,6033,1664
Plp1,6033,1622
Cck,6033,1060
Cck,6033,1055
Wfs1,6033,1049
Cadps2,6033,1018
Cplx2,6033,877
Arpp21,6033,816
Id2,6033,611
Plp1,6033,475
Cplx2,6034,1688
Aldoc,6034,1220
Cxcl14,6034,1076
Neurod6,6034,1038
Prkca,6034,1008
Thsd7a,6034,637
Gad1,6034,624
Enpp2,6034,460
Aldoc,6035,1535
Rgs12,6035,1211
Reln,6035,1155
6330403K07Rik,6035,1096
Enc1,6035,1066
Wfs1,6035,1035
Nr4a2,6035,845
Rgs10,6035,613
Plp1,6035,478
Plp1,6035,334
Cplx2,6036,1182
Fam19a1,6036,1167
3110035E14Rik,6036,1134
Arpp21,6036,1090
Snca,6036,1079
Neurod6,6036,1062
6330403K07Rik,6036,1010
Prkca,6036,946
Fam19a1,6036,823
Gad1,6036,656
Lamp5,6036,651
Plp1,6036,341
Enc1,6037,1110
Wfs1,6037,1081
Wfs1,6037,1043
Wfs1,6037,992
Plp1,6037,465
Rgs4,6038,1238
Neurod6,6038,1158
Neurod6,6038,1107
Cxcl14,6038,1038
Snca,6038,973
Scg2,6038,876
Lhx6,6038,818
Gad1,6038,650
Prkca,6038,630
Plp1,6038,473
Cryab,6038,325
Cplx2,6039,1349
Rgs4,6039,1239
3110035E14Rik,6039,1123
Neurod6,6039,1119
Bcl11b,6039,1083
Nrn1,6039,825
Id2,6039,809
Col25a1,6039,639
Pvalb,6039,584
Scg2,6040,1018
Wfs1,6040,980
Adgrl2,6040,963
Pnoc,6040,646
Plp1,6040,330
Sulf2,6041,1602
Neurod6,6041,1132
Pde1a,6041,1128
Id2,6041,932
Pcp4,6041,889
Prkca,6041,619
Plp1,6041,337
Pde1a,6042,1129
3110035E14Rik,6042,1125
Cplx2,6042,1114
Prkca,6042,1060
Neurod6,6042,1013
Neurod6,6042,1009
Enc1,6042,1004
Neurod6,6042,903
Pde1a,6042,815
Prkca,6042,813
Id2,6042,806
Pde1a,6042,625
Plp1,6042,480
Cryab,6042,340
Wfs1,6043,1610
Wfs1,6043,1286
Neurod6,6043,1107
Wfs1,6043,1082
Fos,6043,993
Neurod6,6043,964
Aldoc,6043,929
Pde1a,6043,626
Plp1,6043,476
Cryab,6043,346
3110035E14Rik,6044,1342
6330403K07Rik,6044,1274
Neurod6,6044,1151
Adgrl2,6044,1141
3110035E14Rik,6044,1087
Wfs1,6044,1030
Cnr1,6044,1027
Wfs1,6044,736
Gad1,6044,630
Enpp2,6044,482
Nrsn1,6045,1159
Neurod6,6045,1055
Nov,6045,793
Cryab,6045,474
Cck,6046,1363
Enc1,6046,1300
Cck,6046,1081
Wfs1,6046,1008
Fam19a1,6046,978
Id2,6046,816
Nrsn1,6046,640
Cadps2,6046,634
Plp1,6046,376
Pvalb,6047,1325
Enc1,6047,1301
Neurod6,6047,1193
Neurod6,6047,1150
Nrn1,6047,1112
Cck,6047,1080
Enc1,6047,1038
Neurod6,6047,987
Neurod6,6047,983
Prkca,6047,873
Fam19a1,6047,805
Id2,6047,621
Cryab,6047,530
Plp1,6047,341
Plp1,6047,278
Nrsn1,6048,1629
Neurod6,6048,1144
3110035E14Rik,6048,1102
Nrn1,6048,1093
Prkca,6048,1046
Wfs1,6048,1003
Id2,6048,628
Enpp2,6048,487
Prkca,6048,475
Prkca,6048,471
Cryab,6048,288
Npy2r,6049,1384
Rgs4,6049,1079
Neurod6,6049,964
Prkca,6049,891
Prkca,6049,865
6330403K07Rik,6049,712
Gad1,6049,650
Neurod6,6050,1134
Cplx2,6050,1117
Cck,6050,1111
3110035E14Rik,6050,1020
Pde1a,6050,996
Nrsn1,6050,875
Satb1,6050,813
Neurod6,6050,743
Cryab,6051,1251
Prkca,6051,1172
Wfs1,6051,1081
Wfs1,6051,1064
Pde1a,6051,994
Neurod6,6051,964
Id2,6051,903
Cck,6051,885
Enc1,6051,823
Nrn1,6051,773
Cort,6051,652
Plp1,6051,483
Pvalb,6052,1322
