Gene,x,y
Plp1,1870,3570
3110035E14Rik,1870,3617
Cryab,1871,1952
Gad1,1871,2836
Nrn1,1871,3371
Nrn1,1871,3399
Satb1,1871,3417
Tac1,1871,3466
Pcp4,1871,3513
Crym,1871,3598
Enc1,1871,3612
Cck,1871,3663
Cplx2,1871,3680
Enc1,1872,3332
Neurod6,1872,3412
Lamp5,1872,3427
Hapln1,1872,3476
Neurod6,1872,3496
Prkca,1872,3551
Neurod6,1872,3652
Cplx2,1873,2983
Neurod6,1873,3398
Pvalb,1873,3500
Neurod6,1873,3536
Enc1,1873,3541
Grin3a,1873,3623
Cplx2,1874,2050
Id2,1874,3125
3110035E14Rik,1874,3341
Neurod6,1874,3386
Rgs4,1874,3403
Enc1,1874,3435
Wfs1,1874,3449
Rgs4,1874,3453
Fam19a1,1874,3511
Cplx2,1874,3515
Wfs1,1874,3534
Cplx2,1874,3553
Prkca,1874,3566
Enc1,1874,3633
Neurod6,1874,3661
Cryab,1875,1959
Gad1,1875,2466
Crym,1875,3373
3110035E14Rik,1875,3415
Snca,1875,3467
3110035E14Rik,1875,3507
Enc1,1875,3517
Prkca,1875,3567
Snca,1875,3636
Crym,1875,3650
Cplx2,1876,3198
3110035E14Rik,1876,3543
Neurod6,1876,3592
Neurod6,1876,3607
Lamp5,1876,3637
Rorb,1877,2186
Wfs1,1877,2339
Aldoc,1877,3113
Cplx2,1877,3343
Neurod6,1877,3394
3110035E14Rik,1877,3413
Pde1a,1877,3433
6330403K07Rik,1877,3442
Pvalb,1877,3483
Enc1,1877,3492
Neurod6,1877,3687
Cxcl14,1878,2387
Prkca,1878,3521
Scg2,1878,3600
Id2,1879,2383
Cxcl14,1879,2386
Aldoc,1879,3116
Neurod6,1879,3365
3110035E14Rik,1879,3397
Gda,1879,3406
Fam19a1,1879,3417
3110035E14Rik,1879,3539
Cck,1879,3557
Aldoc,1879,3585
Crym,1879,3645
Npy2r,1879,3662
3110035E14Rik,1879,3677
Aldoc,1880,3297
Cck,1880,3362
Neurod6,1880,3389
Satb1,1880,3484
Crym,1880,3586
Cadps2,1880,3611
Cplx2,1881,3006
Cryab,1881,3326
Nrsn1,1881,3358
Rgs4,1881,3399
Nrn1,1881,3425
Cpne5,1881,3457
Wfs1,1881,3480
Satb1,1881,3483
Neurod6,1881,3522
Enc1,1881,3574
Scg2,1881,3622
Neurod6,1881,3647
Cck,1881,3653
Cplx2,1882,1945
Cplx2,1882,3195
Nrn1,1882,3424
Prkca,1882,3442
Cadps2,1882,3444
Cplx2,1882,3615
Neurod6,1882,3635
Cplx2,1883,2772
3110035E14Rik,1883,3386
Col25a1,1883,3390
Penk,1883,3431
Cplx2,1883,3447
Neurod6,1883,3471
Calb2,1883,3641
Cplx2,1884,2687
Slc6a1,1884,3283
Plp1,1884,3297
Neurod6,1884,3502
Scg2,1884,3558
Enc1,1884,3585
Htr3a,1884,3595
Neurod6,1884,3621
Neurod6,1885,3377
Neurod6,1885,3540
Fam19a1,1885,3549
Kit,1885,3577
Scg2,1885,3653
3110035E14Rik,1885,3699
Cck,1886,3389
Pde1a,1886,3399
Neurod6,1886,3451
Pde1a,1886,3481
Neurod6,1886,3491
Enc1,1886,3604
Snca,1886,3620
Aldoc,1887,2229
Cplx2,1887,2275
Aldoc,1887,3106
Aldoc,1887,3297
Neurod6,1887,3469
Gad1,1887,3489
Enc1,1887,3601
Plp1,1888,2001
Cplx2,1888,2274
Grin3a,1888,2339
Aldoc,1888,3290
Crym,1888,3341
Rgs12,1888,3412
3110035E14Rik,1888,3433
Rgs4,1888,3471
Wfs1,1888,3573
Neurod6,1888,3582
Rprm,1888,3593
Snca,1888,3612
Neurod6,1889,3452
Pde1a,1889,3454
Prkca,1889,3505
Neurod6,1889,3513
Wfs1,1889,3572
Pcp4,1890,2167
Aldoc,1890,3284
Prkca,1890,3335
Neurod6,1890,3419
Wfs1,1890,3447
Pde1a,1890,3493
Lamp5,1890,3501
Neurod6,1890,3556
Wfs1,1890,3619
Aldoc,1890,3684
Cpne5,1891,3386
Pde1a,1891,3440
3110035E14Rik,1891,3460
Pde1a,1891,3492
Arpp21,1891,3516
Pde1a,1891,3563
Enpp2,1891,3676
Cplx2,1892,3005
Enc1,1892,3691
Rgs4,1892,3700
Plp1,1893,2001
Rgs4,1893,3410
Cpne5,1893,3495
Neurod6,1893,3546
Enc1,1893,3692
Tac1,1894,2340
Slc6a1,1894,3281
Pde1a,1894,3406
Prkca,1894,3427
Wfs1,1894,3449
Wfs1,1894,3577
Arpp21,1894,3591
Pde1a,1894,3630
Pde1a,1894,3680
Kctd12,1895,1974
Prkca,1895,3395
Neurod6,1895,3416
Neurod6,1895,3429
Nrn1,1895,3443
Cadps2,1895,3458
Neurod6,1895,3481
Cck,1895,3585
Nrsn1,1895,3605
Cplx2,1896,3107
Wfs1,1896,3436
Fam19a1,1896,3452
Scg2,1896,3495
Neurod6,1897,3519
Prkca,1897,3607
Rgs4,1897,3627
Plp1,1897,3662
Id2,1898,1976
Cplx2,1898,2408
3110035E14Rik,1898,2630
3110035E14Rik,1898,3047
Cplx2,1898,3364
Neurod6,1898,3409
Pcp4,1898,3471
Neurod6,1898,3533
Col25a1,1898,3572
Scg2,1898,3670
Pvalb,1899,2932
Pnoc,1899,3431
Enc1,1899,3449
Wfs1,1899,3456
Crym,1899,3474
Prkca,1899,3499
Gda,1899,3513
Snca,1899,3542
Enc1,1899,3590
6330403K07Rik,1900,2497
Cplx2,1900,2522
Enpp2,1900,3031
Cplx2,1900,3257
Cck,1900,3357
3110035E14Rik,1900,3386
6330403K07Rik,1900,3432
Neurod6,1900,3562
3110035E14Rik,1900,3580
Neurod6,1900,3625
Cplx2,1900,3639
3110035E14Rik,1900,3676
3110035E14Rik,1900,3716
Cplx2,1901,2287
Id2,1901,2346
Id2,1901,2353
Pvrl3,1901,3516
Pde1a,1901,3597
Sulf2,1902,2350
Neurod6,1902,3419
3110035E14Rik,1902,3435
Arpp21,1902,3494
Fam19a1,1902,3549
Cnr1,1902,3594
Fos,1902,3687
3110035E14Rik,1903,3439
Cplx2,1903,3469
Pde1a,1903,3506
Crym,1903,3510
Pde1a,1903,3544
Cck,1903,3548
Enc1,1903,3575
Scg2,1903,3588
Cplx2,1904,2010
Gad1,1904,2072
3110035E14Rik,1904,2332
Neurod6,1904,3355
Pde1a,1904,3429
3110035E14Rik,1904,3529
Wfs1,1904,3631
Cplx2,1905,1939
Cplx2,1905,2002
Neurod6,1905,3414
Pde1a,1905,3468
Pvalb,1905,3578
Rgs4,1905,3642
Cck,1905,3659
Rgs4,1905,3691
Cplx2,1906,2067
3110035E14Rik,1906,3038
Cck,1906,3448
Enc1,1906,3476
Scg2,1906,3623
Enc1,1906,3660
Rgs4,1906,3713
Cplx2,1906,3719
Scg2,1907,3466
3110035E14Rik,1907,3473
Crym,1907,3485
Aldoc,1907,3710
Cplx2,1908,1940
Kctd12,1908,2066
Cplx2,1908,3398
3110035E14Rik,1908,3445
3110035E14Rik,1908,3546
Snca,1908,3643
Plp1,1909,2171
Neurod6,1909,3454
Neurod6,1909,3458
Neurod6,1909,3501
Pvalb,1909,3527
Scg2,1909,3609
Fam19a1,1909,3654
Pvalb,1910,2222
Neurod6,1910,3442
Enc1,1910,3466
Neurod6,1910,3474
Crym,1910,3508
Neurod6,1910,3643
Lamp5,1910,3667
Neurod6,1910,3671
Neurod6,1910,3674
Cplx2,1911,1921
Cplx2,1911,1938
